talentlinkId,skill_id,skill,category,declared_skills_json,is_declared_skill,position_text,job_history_text,biography_text,combined_text,biography_tfidf_score,job_description_tfidf_score,biography_confidence_score,job_description_confidence_score,confidence_score,sum_tfidf_score,biography_competency_score,job_description_competency_score,sum_competency_score,competency_score_rank
1802018,SK006,Python,Engineering,"[""Data Analysis"", ""Programme Delivery"", ""Data Governance"", ""Python"", ""SQL"", ""Stakeholder Management"", ""Risk Controls"", ""Regulatory Reporting"", ""Power BI"", ""ETL Design""]",True,Business Analyst Senior Consultant Project Analyst Data Analyst Consultant,"Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs.","Business-focused analyst with experience across reporting, controls, and stakeholder engagement. Supports complex programmes with a focus on quality, pace, and collaboration.","Business-focused analyst with experience across reporting, controls, and stakeholder engagement. Supports complex programmes with a focus on quality, pace, and collaboration. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs.",0.011035,0.0095,0.0,0.0,0.0,0.020535,0.0,0.0,0.0,-1
1802018,SK007,Regulatory Reporting,Compliance,"[""Data Analysis"", ""Programme Delivery"", ""Data Governance"", ""Python"", ""SQL"", ""Stakeholder Management"", ""Risk Controls"", ""Regulatory Reporting"", ""Power BI"", ""ETL Design""]",True,Business Analyst Senior Consultant Project Analyst Data Analyst Consultant,"Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs.","Business-focused analyst with experience across reporting, controls, and stakeholder engagement. Supports complex programmes with a focus on quality, pace, and collaboration.","Business-focused analyst with experience across reporting, controls, and stakeholder engagement. Supports complex programmes with a focus on quality, pace, and collaboration. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs.",0.033792,0.029736,0.4,0.4,40.0,0.063528,1.35,1.19,2.54,2
1802018,SK008,Risk Controls,Risk,"[""Data Analysis"", ""Programme Delivery"", ""Data Governance"", ""Python"", ""SQL"", ""Stakeholder Management"", ""Risk Controls"", ""Regulatory Reporting"", ""Power BI"", ""ETL Design""]",True,Business Analyst Senior Consultant Project Analyst Data Analyst Consultant,"Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs.","Business-focused analyst with experience across reporting, controls, and stakeholder engagement. Supports complex programmes with a focus on quality, pace, and collaboration.","Business-focused analyst with experience across reporting, controls, and stakeholder engagement. Supports complex programmes with a focus on quality, pace, and collaboration. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs.",0.016322,0.031074,0.4,0.4,40.0,0.047396,0.65,1.24,1.9,3
1802018,SK009,SQL,Data Engineering,"[""Data Analysis"", ""Programme Delivery"", ""Data Governance"", ""Python"", ""SQL"", ""Stakeholder Management"", ""Risk Controls"", ""Regulatory Reporting"", ""Power BI"", ""ETL Design""]",True,Business Analyst Senior Consultant Project Analyst Data Analyst Consultant,"Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs.","Business-focused analyst with experience across reporting, controls, and stakeholder engagement. Supports complex programmes with a focus on quality, pace, and collaboration.","Business-focused analyst with experience across reporting, controls, and stakeholder engagement. Supports complex programmes with a focus on quality, pace, and collaboration. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs.",0.010048,0.00865,0.4,0.4,40.0,0.018698,0.4,0.35,0.75,5
1802018,SK010,Stakeholder Management,Delivery,"[""Data Analysis"", ""Programme Delivery"", ""Data Governance"", ""Python"", ""SQL"", ""Stakeholder Management"", ""Risk Controls"", ""Regulatory Reporting"", ""Power BI"", ""ETL Design""]",True,Business Analyst Senior Consultant Project Analyst Data Analyst Consultant,"Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs.","Business-focused analyst with experience across reporting, controls, and stakeholder engagement. Supports complex programmes with a focus on quality, pace, and collaboration.","Business-focused analyst with experience across reporting, controls, and stakeholder engagement. Supports complex programmes with a focus on quality, pace, and collaboration. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs.",0.0,0.025155,0.7,0.4,55.0,0.025155,0.0,1.01,1.01,4
180913,SK001,Data Analysis,Analytics,"[""Stakeholder Management"", ""Risk Controls"", ""Python"", ""ETL Design"", ""Programme Delivery"", ""Regulatory Reporting"", ""Data Governance"", ""SQL"", ""Power BI"", ""Data Analysis""]",True,,"Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity.",,"Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity.",0.0,0.012383,0.0,0.0,0.0,0.012383,0.0,0.0,0.0,-1
180913,SK002,Data Governance,Governance,"[""Stakeholder Management"", ""Risk Controls"", ""Python"", ""ETL Design"", ""Programme Delivery"", ""Regulatory Reporting"", ""Data Governance"", ""SQL"", ""Power BI"", ""Data Analysis""]",True,,"Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity.",,"Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity.",0.0,0.006319,0.0,0.4,20.0,0.006319,0.0,0.25,0.25,4
180913,SK003,ETL Design,Data Engineering,"[""Stakeholder Management"", ""Risk Controls"", ""Python"", ""ETL Design"", ""Programme Delivery"", ""Regulatory Reporting"", ""Data Governance"", ""SQL"", ""Power BI"", ""Data Analysis""]",True,,"Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity.",,"Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
180913,SK004,Power BI,Analytics,"[""Stakeholder Management"", ""Risk Controls"", ""Python"", ""ETL Design"", ""Programme Delivery"", ""Regulatory Reporting"", ""Data Governance"", ""SQL"", ""Power BI"", ""Data Analysis""]",True,,"Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity.",,"Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
180913,SK005,Programme Delivery,Delivery,"[""Stakeholder Management"", ""Risk Controls"", ""Python"", ""ETL Design"", ""Programme Delivery"", ""Regulatory Reporting"", ""Data Governance"", ""SQL"", ""Power BI"", ""Data Analysis""]",True,,"Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity.",,"Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity.",0.0,0.11711,0.0,0.4,20.0,0.11711,0.0,4.68,4.68,1
180913,SK006,Python,Engineering,"[""Stakeholder Management"", ""Risk Controls"", ""Python"", ""ETL Design"", ""Programme Delivery"", ""Regulatory Reporting"", ""Data Governance"", ""SQL"", ""Power BI"", ""Data Analysis""]",True,,"Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity.",,"Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity.",0.0,0.006884,0.0,0.0,0.0,0.006884,0.0,0.0,0.0,-1
180913,SK007,Regulatory Reporting,Compliance,"[""Stakeholder Management"", ""Risk Controls"", ""Python"", ""ETL Design"", ""Programme Delivery"", ""Regulatory Reporting"", ""Data Governance"", ""SQL"", ""Power BI"", ""Data Analysis""]",True,,"Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity.",,"Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity.",0.0,0.024056,0.0,0.4,20.0,0.024056,0.0,0.96,0.96,2
180913,SK008,Risk Controls,Risk,"[""Stakeholder Management"", ""Risk Controls"", ""Python"", ""ETL Design"", ""Programme Delivery"", ""Regulatory Reporting"", ""Data Governance"", ""SQL"", ""Power BI"", ""Data Analysis""]",True,,"Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity.",,"Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity.",0.0,0.022517,0.0,0.4,20.0,0.022517,0.0,0.9,0.9,3
180913,SK009,SQL,Data Engineering,"[""Stakeholder Management"", ""Risk Controls"", ""Python"", ""ETL Design"", ""Programme Delivery"", ""Regulatory Reporting"", ""Data Governance"", ""SQL"", ""Power BI"", ""Data Analysis""]",True,,"Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity.",,"Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity.",0.0,0.006268,0.0,0.4,20.0,0.006268,0.0,0.25,0.25,4
180913,SK010,Stakeholder Management,Delivery,"[""Stakeholder Management"", ""Risk Controls"", ""Python"", ""ETL Design"", ""Programme Delivery"", ""Regulatory Reporting"", ""Data Governance"", ""SQL"", ""Power BI"", ""Data Analysis""]",True,,"Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity.",,"Contributed to stakeholder coordination, issue tracking, and process improvement activity. Supported reporting and control improvements across a regulated programme. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity.",0.0,0.022593,0.0,0.4,20.0,0.022593,0.0,0.9,0.9,3
2010496,SK001,Data Analysis,Analytics,"[""Programme Delivery"", ""Data Governance"", ""Power BI"", ""Risk Controls"", ""ETL Design"", ""Stakeholder Management"", ""SQL"", ""Regulatory Reporting"", ""Python"", ""Data Analysis""]",True,Business Analyst Consultant Project Analyst Risk Analyst Senior Consultant,"Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme. Worked with business and technology teams to refine requirements and test delivery outputs. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity.","Consulting professional supporting data quality, governance, and delivery outcomes. Brings a practical approach to structured problem solving and cross-functional delivery.","Consulting professional supporting data quality, governance, and delivery outcomes. Brings a practical approach to structured problem solving and cross-functional delivery. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme. Worked with business and technology teams to refine requirements and test delivery outputs. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity.",0.006581,0.016926,0.4,0.0,20.0,0.023507,0.26,0.0,0.26,9
2010496,SK002,Data Governance,Governance,"[""Programme Delivery"", ""Data Governance"", ""Power BI"", ""Risk Controls"", ""ETL Design"", ""Stakeholder Management"", ""SQL"", ""Regulatory Reporting"", ""Python"", ""Data Analysis""]",True,Business Analyst Consultant Project Analyst Risk Analyst Senior Consultant,"Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme. Worked with business and technology teams to refine requirements and test delivery outputs. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity.","Consulting professional supporting data quality, governance, and delivery outcomes. Brings a practical approach to structured problem solving and cross-functional delivery.","Consulting professional supporting data quality, governance, and delivery outcomes. Brings a practical approach to structured problem solving and cross-functional delivery. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme. Worked with business and technology teams to refine requirements and test delivery outputs. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity.",0.085472,0.007595,0.7,0.4,55.0,0.093067,5.98,0.3,6.29,1
2010496,SK003,ETL Design,Data Engineering,"[""Programme Delivery"", ""Data Governance"", ""Power BI"", ""Risk Controls"", ""ETL Design"", ""Stakeholder Management"", ""SQL"", ""Regulatory Reporting"", ""Python"", ""Data Analysis""]",True,Business Analyst Consultant Project Analyst Risk Analyst Senior Consultant,"Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme. Worked with business and technology teams to refine requirements and test delivery outputs. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity.","Consulting professional supporting data quality, governance, and delivery outcomes. Brings a practical approach to structured problem solving and cross-functional delivery.","Consulting professional supporting data quality, governance, and delivery outcomes. Brings a practical approach to structured problem solving and cross-functional delivery. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme. Worked with business and technology teams to refine requirements and test delivery outputs. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity.",0.006797,0.0,0.4,0.0,20.0,0.006797,0.27,0.0,0.27,8
2010496,SK004,Power BI,Analytics,"[""Programme Delivery"", ""Data Governance"", ""Power BI"", ""Risk Controls"", ""ETL Design"", ""Stakeholder Management"", ""SQL"", ""Regulatory Reporting"", ""Python"", ""Data Analysis""]",True,Business Analyst Consultant Project Analyst Risk Analyst Senior Consultant,"Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme. Worked with business and technology teams to refine requirements and test delivery outputs. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity.","Consulting professional supporting data quality, governance, and delivery outcomes. Brings a practical approach to structured problem solving and cross-functional delivery.","Consulting professional supporting data quality, governance, and delivery outcomes. Brings a practical approach to structured problem solving and cross-functional delivery. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme. Worked with business and technology teams to refine requirements and test delivery outputs. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity.",0.0,0.0,0.4,0.0,20.0,0.0,0.0,0.0,0.0,-1
2010496,SK005,Programme Delivery,Delivery,"[""Programme Delivery"", ""Data Governance"", ""Power BI"", ""Risk Controls"", ""ETL Design"", ""Stakeholder Management"", ""SQL"", ""Regulatory Reporting"", ""Python"", ""Data Analysis""]",True,Business Analyst Consultant Project Analyst Risk Analyst Senior Consultant,"Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme. Worked with business and technology teams to refine requirements and test delivery outputs. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity.","Consulting professional supporting data quality, governance, and delivery outcomes. Brings a practical approach to structured problem solving and cross-functional delivery.","Consulting professional supporting data quality, governance, and delivery outcomes. Brings a practical approach to structured problem solving and cross-functional delivery. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme. Worked with business and technology teams to refine requirements and test delivery outputs. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity.",0.042963,0.096847,0.4,0.4,40.0,0.13981,1.72,3.87,5.59,3
2010496,SK006,Python,Engineering,"[""Programme Delivery"", ""Data Governance"", ""Power BI"", ""Risk Controls"", ""ETL Design"", ""Stakeholder Management"", ""SQL"", ""Regulatory Reporting"", ""Python"", ""Data Analysis""]",True,Business Analyst Consultant Project Analyst Risk Analyst Senior Consultant,"Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme. Worked with business and technology teams to refine requirements and test delivery outputs. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity.","Consulting professional supporting data quality, governance, and delivery outcomes. Brings a practical approach to structured problem solving and cross-functional delivery.","Consulting professional supporting data quality, governance, and delivery outcomes. Brings a practical approach to structured problem solving and cross-functional delivery. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme. Worked with business and technology teams to refine requirements and test delivery outputs. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity.",0.071337,0.008274,0.4,0.0,20.0,0.079611,2.85,0.0,2.85,4
2010496,SK007,Regulatory Reporting,Compliance,"[""Programme Delivery"", ""Data Governance"", ""Power BI"", ""Risk Controls"", ""ETL Design"", ""Stakeholder Management"", ""SQL"", ""Regulatory Reporting"", ""Python"", ""Data Analysis""]",True,Business Analyst Consultant Project Analyst Risk Analyst Senior Consultant,"Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme. Worked with business and technology teams to refine requirements and test delivery outputs. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity.","Consulting professional supporting data quality, governance, and delivery outcomes. Brings a practical approach to structured problem solving and cross-functional delivery.","Consulting professional supporting data quality, governance, and delivery outcomes. Brings a practical approach to structured problem solving and cross-functional delivery. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme. Worked with business and technology teams to refine requirements and test delivery outputs. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity.",0.006873,0.031056,0.4,0.4,40.0,0.037929,0.27,1.24,1.52,5
2010496,SK008,Risk Controls,Risk,"[""Programme Delivery"", ""Data Governance"", ""Power BI"", ""Risk Controls"", ""ETL Design"", ""Stakeholder Management"", ""SQL"", ""Regulatory Reporting"", ""Python"", ""Data Analysis""]",True,Business Analyst Consultant Project Analyst Risk Analyst Senior Consultant,"Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme. Worked with business and technology teams to refine requirements and test delivery outputs. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity.","Consulting professional supporting data quality, governance, and delivery outcomes. Brings a practical approach to structured problem solving and cross-functional delivery.","Consulting professional supporting data quality, governance, and delivery outcomes. Brings a practical approach to structured problem solving and cross-functional delivery. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme. Contributed to stakeholder coordination, issue tracking, and process improvement activity. Worked with business and technology teams to refine requirements and test delivery outputs. Supported reporting and control improvements across a regulated programme. Worked with business and technology teams to refine requirements and test delivery outputs. Worked with business and technology teams to refine requirements and test delivery outputs. Contributed to stakeholder coordination, issue tracking, and process improvement activity.",0.0,0.027066,0.4,0.4,40.0,0.027066,0.0,1.08,1.08,6
