talentlinkId,skills,biography,description,position,standardized_summary,matched_skills_json,clean_skill_evidence_text
1802018,"['Data Analysis', 'Programme Delivery', 'Data Governance', 'Python', 'SQL', 'Stakeholder Management', 'Risk Controls', 'Regulatory Reporting', 'Power BI', 'ETL Design']","Business-focused analyst with experience across reporting, controls, and stakeholder engagement. Supports complex programmes with a focus on quality, pace, and collaboration.",supports complex programmes with a focus on quality pace and collaboration business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement supports complex programmes with a focus on quality pace and collaboration,Business Analyst Senior Consultant Project Analyst Data Analyst Consultant,"Biography: Business-focused analyst with experience across reporting, controls, and stakeholder engagement. Supports complex programmes with a focus on quality, pace, and collaboration.","[{""skill"": ""Programme Delivery"", ""evidence_phrase"": ""Supports complex programmes with a focus on quality, pace, and collaboration."", ""evidence_sentence"": ""Supports complex programmes with a focus on quality, pace, and collaboration."", ""evidence_strength"": ""low""}, {""skill"": ""SQL"", ""evidence_phrase"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_sentence"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_strength"": ""low""}, {""skill"": ""Stakeholder Management"", ""evidence_phrase"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_sentence"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_strength"": ""medium""}, {""skill"": ""Risk Controls"", ""evidence_phrase"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_sentence"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_strength"": ""low""}, {""skill"": ""Regulatory Reporting"", ""evidence_phrase"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_sentence"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_strength"": ""low""}, {""skill"": ""Power BI"", ""evidence_phrase"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_sentence"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_strength"": ""low""}]",supports complex programmes with a focus on quality pace and collaboration business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement supports complex programmes with a focus on quality pace and collaboration
90882505,"['Programme Delivery', 'Power BI', 'Data Analysis', 'Stakeholder Management']","Business-focused analyst with experience across reporting, controls, and stakeholder engagement. Brings a practical approach to structured problem solving and cross-functional delivery.",brings a practical approach to structured problem solving and cross functional delivery business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery,Business Analyst Project Analyst Consultant Risk Analyst,"Biography: Business-focused analyst with experience across reporting, controls, and stakeholder engagement. Brings a practical approach to structured problem solving and cross-functional delivery.","[{""skill"": ""Programme Delivery"", ""evidence_phrase"": ""Brings a practical approach to structured problem solving and cross-functional delivery."", ""evidence_sentence"": ""Brings a practical approach to structured problem solving and cross-functional delivery."", ""evidence_strength"": ""low""}, {""skill"": ""Power BI"", ""evidence_phrase"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_sentence"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_strength"": ""low""}, {""skill"": ""Stakeholder Management"", ""evidence_phrase"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_sentence"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_strength"": ""medium""}]",brings a practical approach to structured problem solving and cross functional delivery business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery
7423230,"['Data Analysis', 'Programme Delivery', 'Power BI', 'Stakeholder Management', 'Regulatory Reporting', 'Data Governance', 'SQL', 'Risk Controls', 'ETL Design', 'Python']","Business-focused analyst with experience across reporting, controls, and stakeholder engagement. Comfortable translating business needs into clear analysis and execution plans.",comfortable translating business needs into clear analysis and execution plans business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement comfortable translating business needs into clear analysis and execution plans,Senior Consultant Data Analyst Risk Analyst Project Analyst Business Analyst Consultant,"Biography: Business-focused analyst with experience across reporting, controls, and stakeholder engagement. Comfortable translating business needs into clear analysis and execution plans.","[{""skill"": ""Data Analysis"", ""evidence_phrase"": ""Comfortable translating business needs into clear analysis and execution plans."", ""evidence_sentence"": ""Comfortable translating business needs into clear analysis and execution plans."", ""evidence_strength"": ""low""}, {""skill"": ""Power BI"", ""evidence_phrase"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_sentence"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_strength"": ""low""}, {""skill"": ""Stakeholder Management"", ""evidence_phrase"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_sentence"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_strength"": ""medium""}, {""skill"": ""Regulatory Reporting"", ""evidence_phrase"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_sentence"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_strength"": ""low""}, {""skill"": ""SQL"", ""evidence_phrase"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_sentence"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_strength"": ""low""}, {""skill"": ""Risk Controls"", ""evidence_phrase"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_sentence"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_strength"": ""low""}, {""skill"": ""Python"", ""evidence_phrase"": ""Comfortable translating business needs into clear analysis and execution plans."", ""evidence_sentence"": ""Comfortable translating business needs into clear analysis and execution plans."", ""evidence_strength"": ""low""}]",comfortable translating business needs into clear analysis and execution plans business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement comfortable translating business needs into clear analysis and execution plans
9240971,"['Power BI', 'Python', 'SQL', 'Data Governance', 'Risk Controls']","Consulting professional supporting data quality, governance, and delivery outcomes. Comfortable translating business needs into clear analysis and execution plans.",consulting professional supporting data quality governance and delivery outcomes consulting professional supporting data quality governance and delivery outcomes comfortable translating business needs into clear analysis and execution plans,Business Analyst Data Analyst Senior Consultant,"Biography: Consulting professional supporting data quality, governance, and delivery outcomes. Comfortable translating business needs into clear analysis and execution plans.","[{""skill"": ""Power BI"", ""evidence_phrase"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_sentence"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_strength"": ""low""}, {""skill"": ""Python"", ""evidence_phrase"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_sentence"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_strength"": ""low""}, {""skill"": ""SQL"", ""evidence_phrase"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_sentence"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_strength"": ""low""}, {""skill"": ""Data Governance"", ""evidence_phrase"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_sentence"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_strength"": ""medium""}, {""skill"": ""Risk Controls"", ""evidence_phrase"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_sentence"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_strength"": ""low""}]",consulting professional supporting data quality governance and delivery outcomes consulting professional supporting data quality governance and delivery outcomes comfortable translating business needs into clear analysis and execution plans
84040798,"['Stakeholder Management', 'Regulatory Reporting', 'Data Governance', 'Programme Delivery', 'Risk Controls', 'ETL Design', 'Data Analysis', 'Power BI', 'Python', 'SQL']","Consulting professional supporting data quality, governance, and delivery outcomes. Supports complex programmes with a focus on quality, pace, and collaboration.",consulting professional supporting data quality governance and delivery outcomes supports complex programmes with a focus on quality pace and collaboration consulting professional supporting data quality governance and delivery outcomes,Project Analyst Consultant Senior Consultant Risk Analyst,"Biography: Consulting professional supporting data quality, governance, and delivery outcomes. Supports complex programmes with a focus on quality, pace, and collaboration.","[{""skill"": ""Regulatory Reporting"", ""evidence_phrase"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_sentence"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_strength"": ""low""}, {""skill"": ""Data Governance"", ""evidence_phrase"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_sentence"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_strength"": ""medium""}, {""skill"": ""Programme Delivery"", ""evidence_phrase"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_sentence"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_strength"": ""low""}, {""skill"": ""Risk Controls"", ""evidence_phrase"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_sentence"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_strength"": ""low""}, {""skill"": ""ETL Design"", ""evidence_phrase"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_sentence"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_strength"": ""low""}, {""skill"": ""Data Analysis"", ""evidence_phrase"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_sentence"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_strength"": ""low""}, {""skill"": ""Power BI"", ""evidence_phrase"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_sentence"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_strength"": ""low""}, {""skill"": ""Python"", ""evidence_phrase"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_sentence"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_strength"": ""low""}, {""skill"": ""SQL"", ""evidence_phrase"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_sentence"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_strength"": ""low""}]",consulting professional supporting data quality governance and delivery outcomes supports complex programmes with a focus on quality pace and collaboration consulting professional supporting data quality governance and delivery outcomes
27551135,"['Data Analysis', 'ETL Design', 'Data Governance', 'Risk Controls', 'SQL', 'Programme Delivery', 'Power BI']","Business-focused analyst with experience across reporting, controls, and stakeholder engagement. Comfortable translating business needs into clear analysis and execution plans.",comfortable translating business needs into clear analysis and execution plans business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement comfortable translating business needs into clear analysis and execution plans,Risk Analyst Business Analyst Project Analyst Senior Consultant Consultant,"Biography: Business-focused analyst with experience across reporting, controls, and stakeholder engagement. Comfortable translating business needs into clear analysis and execution plans.","[{""skill"": ""Data Analysis"", ""evidence_phrase"": ""Comfortable translating business needs into clear analysis and execution plans."", ""evidence_sentence"": ""Comfortable translating business needs into clear analysis and execution plans."", ""evidence_strength"": ""low""}, {""skill"": ""Risk Controls"", ""evidence_phrase"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_sentence"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_strength"": ""low""}, {""skill"": ""SQL"", ""evidence_phrase"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_sentence"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_strength"": ""low""}, {""skill"": ""Power BI"", ""evidence_phrase"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_sentence"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_strength"": ""low""}]",comfortable translating business needs into clear analysis and execution plans business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement comfortable translating business needs into clear analysis and execution plans
77839607,"['Power BI', 'Stakeholder Management', 'Risk Controls', 'Programme Delivery', 'SQL', 'Data Analysis', 'Python', 'ETL Design', 'Regulatory Reporting', 'Data Governance']","Experienced consultant with a background in data, risk, and transformation delivery. Comfortable translating business needs into clear analysis and execution plans.",experienced consultant with a background in data risk and transformation delivery experienced consultant with a background in data risk and transformation delivery comfortable translating business needs into clear analysis and execution plans,Project Analyst Data Analyst Business Analyst Risk Analyst Consultant Senior Consultant,"Biography: Experienced consultant with a background in data, risk, and transformation delivery. Comfortable translating business needs into clear analysis and execution plans.","[{""skill"": ""Power BI"", ""evidence_phrase"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_sentence"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_strength"": ""low""}, {""skill"": ""Risk Controls"", ""evidence_phrase"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_sentence"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_strength"": ""low""}, {""skill"": ""Programme Delivery"", ""evidence_phrase"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_sentence"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_strength"": ""low""}, {""skill"": ""SQL"", ""evidence_phrase"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_sentence"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_strength"": ""low""}, {""skill"": ""Data Analysis"", ""evidence_phrase"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_sentence"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_strength"": ""low""}, {""skill"": ""Python"", ""evidence_phrase"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_sentence"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_strength"": ""low""}, {""skill"": ""ETL Design"", ""evidence_phrase"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_sentence"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_strength"": ""low""}, {""skill"": ""Regulatory Reporting"", ""evidence_phrase"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_sentence"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_strength"": ""low""}, {""skill"": ""Data Governance"", ""evidence_phrase"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_sentence"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_strength"": ""low""}]",experienced consultant with a background in data risk and transformation delivery experienced consultant with a background in data risk and transformation delivery comfortable translating business needs into clear analysis and execution plans
2233658,"['Data Governance', 'Power BI', 'Python', 'Risk Controls', 'Regulatory Reporting', 'ETL Design', 'Data Analysis', 'SQL', 'Programme Delivery', 'Stakeholder Management']","Consulting professional supporting data quality, governance, and delivery outcomes. Supports complex programmes with a focus on quality, pace, and collaboration.",consulting professional supporting data quality governance and delivery outcomes consulting professional supporting data quality governance and delivery outcomes supports complex programmes with a focus on quality pace and collaboration,Consultant Project Analyst Risk Analyst,"Biography: Consulting professional supporting data quality, governance, and delivery outcomes. Supports complex programmes with a focus on quality, pace, and collaboration.","[{""skill"": ""Data Governance"", ""evidence_phrase"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_sentence"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_strength"": ""medium""}, {""skill"": ""Power BI"", ""evidence_phrase"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_sentence"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_strength"": ""low""}, {""skill"": ""Python"", ""evidence_phrase"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_sentence"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_strength"": ""low""}, {""skill"": ""Risk Controls"", ""evidence_phrase"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_sentence"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_strength"": ""low""}, {""skill"": ""Regulatory Reporting"", ""evidence_phrase"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_sentence"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_strength"": ""low""}, {""skill"": ""ETL Design"", ""evidence_phrase"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_sentence"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_strength"": ""low""}, {""skill"": ""Data Analysis"", ""evidence_phrase"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_sentence"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_strength"": ""low""}, {""skill"": ""SQL"", ""evidence_phrase"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_sentence"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_strength"": ""low""}, {""skill"": ""Programme Delivery"", ""evidence_phrase"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_sentence"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_strength"": ""low""}]",consulting professional supporting data quality governance and delivery outcomes consulting professional supporting data quality governance and delivery outcomes supports complex programmes with a focus on quality pace and collaboration
32885741,"['SQL', 'Stakeholder Management', 'Regulatory Reporting', 'Data Governance', 'ETL Design', 'Python', 'Data Analysis', 'Power BI', 'Programme Delivery', 'Risk Controls']","Consulting professional supporting data quality, governance, and delivery outcomes. Supports complex programmes with a focus on quality, pace, and collaboration.",consulting professional supporting data quality governance and delivery outcomes consulting professional supporting data quality governance and delivery outcomes supports complex programmes with a focus on quality pace and collaboration,Senior Consultant Business Analyst Consultant Data Analyst,"Biography: Consulting professional supporting data quality, governance, and delivery outcomes. Supports complex programmes with a focus on quality, pace, and collaboration.","[{""skill"": ""SQL"", ""evidence_phrase"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_sentence"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_strength"": ""low""}, {""skill"": ""Regulatory Reporting"", ""evidence_phrase"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_sentence"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_strength"": ""low""}, {""skill"": ""Data Governance"", ""evidence_phrase"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_sentence"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_strength"": ""medium""}, {""skill"": ""ETL Design"", ""evidence_phrase"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_sentence"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_strength"": ""low""}, {""skill"": ""Python"", ""evidence_phrase"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_sentence"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_strength"": ""low""}, {""skill"": ""Data Analysis"", ""evidence_phrase"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_sentence"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_strength"": ""low""}, {""skill"": ""Power BI"", ""evidence_phrase"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_sentence"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_strength"": ""low""}, {""skill"": ""Programme Delivery"", ""evidence_phrase"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_sentence"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_strength"": ""low""}, {""skill"": ""Risk Controls"", ""evidence_phrase"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_sentence"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_strength"": ""low""}]",consulting professional supporting data quality governance and delivery outcomes consulting professional supporting data quality governance and delivery outcomes supports complex programmes with a focus on quality pace and collaboration
6943949,"['Python', 'Power BI', 'SQL', 'Data Analysis', 'Risk Controls', 'Data Governance', 'Stakeholder Management', 'ETL Design', 'Programme Delivery', 'Regulatory Reporting']","Business-focused analyst with experience across reporting, controls, and stakeholder engagement. Brings a practical approach to structured problem solving and cross-functional delivery.",business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery,Data Analyst Business Analyst Senior Consultant Project Analyst Risk Analyst,"Biography: Business-focused analyst with experience across reporting, controls, and stakeholder engagement. Brings a practical approach to structured problem solving and cross-functional delivery.","[{""skill"": ""Power BI"", ""evidence_phrase"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_sentence"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_strength"": ""low""}, {""skill"": ""SQL"", ""evidence_phrase"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_sentence"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_strength"": ""low""}, {""skill"": ""Risk Controls"", ""evidence_phrase"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_sentence"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_strength"": ""low""}, {""skill"": ""Data Governance"", ""evidence_phrase"": ""Brings a practical approach to structured problem solving and cross-functional delivery."", ""evidence_sentence"": ""Brings a practical approach to structured problem solving and cross-functional delivery."", ""evidence_strength"": ""low""}, {""skill"": ""Stakeholder Management"", ""evidence_phrase"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_sentence"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_strength"": ""medium""}, {""skill"": ""Programme Delivery"", ""evidence_phrase"": ""Brings a practical approach to structured problem solving and cross-functional delivery."", ""evidence_sentence"": ""Brings a practical approach to structured problem solving and cross-functional delivery."", ""evidence_strength"": ""low""}, {""skill"": ""Regulatory Reporting"", ""evidence_phrase"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_sentence"": ""Business-focused analyst with experience across reporting, controls, and stakeholder engagement."", ""evidence_strength"": ""low""}]",business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery
97313825,"['SQL', 'Regulatory Reporting', 'Python', 'Data Governance', 'Data Analysis', 'Stakeholder Management', 'Risk Controls', 'Programme Delivery', 'ETL Design', 'Power BI']","Experienced consultant with a background in data, risk, and transformation delivery. Supports complex programmes with a focus on quality, pace, and collaboration.",experienced consultant with a background in data risk and transformation delivery experienced consultant with a background in data risk and transformation delivery supports complex programmes with a focus on quality pace and collaboration,Data Analyst Risk Analyst,"Biography: Experienced consultant with a background in data, risk, and transformation delivery. Supports complex programmes with a focus on quality, pace, and collaboration.","[{""skill"": ""SQL"", ""evidence_phrase"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_sentence"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_strength"": ""low""}, {""skill"": ""Regulatory Reporting"", ""evidence_phrase"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_sentence"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_strength"": ""low""}, {""skill"": ""Python"", ""evidence_phrase"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_sentence"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_strength"": ""low""}, {""skill"": ""Data Governance"", ""evidence_phrase"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_sentence"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_strength"": ""low""}, {""skill"": ""Data Analysis"", ""evidence_phrase"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_sentence"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_strength"": ""low""}, {""skill"": ""Risk Controls"", ""evidence_phrase"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_sentence"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_strength"": ""low""}, {""skill"": ""Programme Delivery"", ""evidence_phrase"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_sentence"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_strength"": ""low""}, {""skill"": ""ETL Design"", ""evidence_phrase"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_sentence"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_strength"": ""low""}, {""skill"": ""Power BI"", ""evidence_phrase"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_sentence"": ""Experienced consultant with a background in data, risk, and transformation delivery."", ""evidence_strength"": ""low""}]",experienced consultant with a background in data risk and transformation delivery experienced consultant with a background in data risk and transformation delivery supports complex programmes with a focus on quality pace and collaboration
992400,"['Risk Controls', 'Regulatory Reporting', 'Data Analysis', 'ETL Design', 'SQL', 'Python', 'Stakeholder Management', 'Power BI', 'Programme Delivery']","Consulting professional supporting data quality, governance, and delivery outcomes. Comfortable translating business needs into clear analysis and execution plans.",consulting professional supporting data quality governance and delivery outcomes consulting professional supporting data quality governance and delivery outcomes comfortable translating business needs into clear analysis and execution plans,Risk Analyst Consultant,"Biography: Consulting professional supporting data quality, governance, and delivery outcomes. Comfortable translating business needs into clear analysis and execution plans.","[{""skill"": ""Risk Controls"", ""evidence_phrase"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_sentence"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_strength"": ""low""}, {""skill"": ""Regulatory Reporting"", ""evidence_phrase"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_sentence"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_strength"": ""low""}, {""skill"": ""Data Analysis"", ""evidence_phrase"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_sentence"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_strength"": ""low""}, {""skill"": ""ETL Design"", ""evidence_phrase"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_sentence"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_strength"": ""low""}, {""skill"": ""SQL"", ""evidence_phrase"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_sentence"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_strength"": ""low""}, {""skill"": ""Python"", ""evidence_phrase"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_sentence"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_strength"": ""low""}, {""skill"": ""Power BI"", ""evidence_phrase"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_sentence"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_strength"": ""low""}, {""skill"": ""Programme Delivery"", ""evidence_phrase"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_sentence"": ""Consulting professional supporting data quality, governance, and delivery outcomes."", ""evidence_strength"": ""low""}]",consulting professional supporting data quality governance and delivery outcomes consulting professional supporting data quality governance and delivery outcomes comfortable translating business needs into clear analysis and execution plans
