talentlinkId,skill_id,skill,category,cleaned_description,source,matched_aliases,evidence_snippets,taxonomy_score,tfidf_score,similarity_score,graph_boost_score,final_score,competency_score,employee_average_competency_score,score_band
84177,SK003,ETL Design,Data Engineering,business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery,,[],[],0.0,0.0,0.0,0.0,0.0,0.0,3.52,low
84177,SK004,Power BI,Analytics,business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery,,[],[],0.0,0.0,0.0,0.0,0.0,0.0,3.52,low
84177,SK005,Programme Delivery,Delivery,business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery,,[],[],0.0,0.015614,0.015614,0.0,0.0,0.0,3.52,low
84177,SK006,Python,Engineering,business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery,,[],[],0.0,0.073345,0.073345,0.0,0.0,0.0,3.52,low
84177,SK007,Regulatory Reporting,Compliance,business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery,,[],[],0.0,0.016628,0.016628,0.0,0.0,0.0,3.52,low
84177,SK008,Risk Controls,Risk,business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery,,[],[],0.0,0.01536,0.01536,0.0,0.0,0.0,3.52,low
84177,SK009,SQL,Data Engineering,business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery,,[],[],0.0,0.009456,0.009456,0.0,0.0,0.0,3.52,low
84177,SK010,Stakeholder Management,Delivery,business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery,alias,"[""stakeholder engagement""]","[""business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery""]",0.91,0.11288,0.11288,0.0,0.352016,35.2,3.52,medium
971084,SK001,Data Analysis,Analytics,business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement supports complex programmes with a focus on quality pace and collaboration,,[],[],0.0,0.023806,0.023806,0.0,0.0,0.0,2.73,low
971084,SK002,Data Governance,Governance,business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement supports complex programmes with a focus on quality pace and collaboration,,[],[],0.0,0.045358,0.045358,0.0,0.0,0.0,2.73,low
971084,SK003,ETL Design,Data Engineering,business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement supports complex programmes with a focus on quality pace and collaboration,,[],[],0.0,0.0,0.0,0.0,0.0,0.0,2.73,low
971084,SK004,Power BI,Analytics,business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement supports complex programmes with a focus on quality pace and collaboration,,[],[],0.0,0.0,0.0,0.0,0.0,0.0,2.73,low
971084,SK005,Programme Delivery,Delivery,business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement supports complex programmes with a focus on quality pace and collaboration,,[],[],0.0,0.011751,0.011751,0.0,0.0,0.0,2.73,low
971084,SK006,Python,Engineering,business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement supports complex programmes with a focus on quality pace and collaboration,,[],[],0.0,0.013233,0.013233,0.0,0.0,0.0,2.73,low
971084,SK007,Regulatory Reporting,Compliance,business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement supports complex programmes with a focus on quality pace and collaboration,,[],[],0.0,0.032629,0.032629,0.0,0.0,0.0,2.73,low
971084,SK008,Risk Controls,Risk,business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement supports complex programmes with a focus on quality pace and collaboration,,[],[],0.0,0.019572,0.019572,0.0,0.0,0.0,2.73,low
971084,SK009,SQL,Data Engineering,business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement supports complex programmes with a focus on quality pace and collaboration,,[],[],0.0,0.012049,0.012049,0.0,0.0,0.0,2.73,low
971084,SK010,Stakeholder Management,Delivery,business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement supports complex programmes with a focus on quality pace and collaboration,alias,"[""stakeholder engagement""]","[""business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement supports complex programmes with a focus on quality pace and collaboration""]",0.91,0.0,0.0,0.0,0.273,27.3,2.73,medium
300845,SK001,Data Analysis,Analytics,consulting professional supporting data quality governance and delivery outcomes consulting professional supporting data quality governance and delivery outcomes supports complex programmes with a focus on quality pace and collaboration,,[],[],0.0,0.008376,0.008376,0.0,0.0,0.0,4.67,low
300845,SK002,Data Governance,Governance,consulting professional supporting data quality governance and delivery outcomes consulting professional supporting data quality governance and delivery outcomes supports complex programmes with a focus on quality pace and collaboration,alias,"[""data quality""]","[""consulting professional supporting data quality governance and delivery outcomes consulting professional supporting data quality governance and delivery outcomes supports complex programmes with a focus on quality pace and collaboration""]",0.92,0.114757,0.114757,0.0,0.35633,35.63,4.67,medium
300845,SK003,ETL Design,Data Engineering,consulting professional supporting data quality governance and delivery outcomes consulting professional supporting data quality governance and delivery outcomes supports complex programmes with a focus on quality pace and collaboration,,[],[],0.0,0.00865,0.00865,0.0,0.0,0.0,4.67,low
300845,SK004,Power BI,Analytics,consulting professional supporting data quality governance and delivery outcomes consulting professional supporting data quality governance and delivery outcomes supports complex programmes with a focus on quality pace and collaboration,,[],[],0.0,0.0,0.0,0.0,0.0,0.0,4.67,low
300845,SK005,Programme Delivery,Delivery,consulting professional supporting data quality governance and delivery outcomes consulting professional supporting data quality governance and delivery outcomes supports complex programmes with a focus on quality pace and collaboration,,[],[],0.0,0.052751,0.052751,0.0,0.0,0.0,4.67,low
300845,SK006,Python,Engineering,consulting professional supporting data quality governance and delivery outcomes consulting professional supporting data quality governance and delivery outcomes supports complex programmes with a focus on quality pace and collaboration,,[],[],0.0,0.009273,0.009273,0.0,0.0,0.0,4.67,low
300845,SK007,Regulatory Reporting,Compliance,consulting professional supporting data quality governance and delivery outcomes consulting professional supporting data quality governance and delivery outcomes supports complex programmes with a focus on quality pace and collaboration,graph,[],[],0.0,0.02032,0.02032,0.057013,0.057013,5.7,4.67,low
300845,SK008,Risk Controls,Risk,consulting professional supporting data quality governance and delivery outcomes consulting professional supporting data quality governance and delivery outcomes supports complex programmes with a focus on quality pace and collaboration,graph,[],[],0.0,0.0,0.0,0.053449,0.053449,5.34,4.67,low
300845,SK009,SQL,Data Engineering,consulting professional supporting data quality governance and delivery outcomes consulting professional supporting data quality governance and delivery outcomes supports complex programmes with a focus on quality pace and collaboration,,[],[],0.0,0.008444,0.008444,0.0,0.0,0.0,4.67,low
300845,SK010,Stakeholder Management,Delivery,consulting professional supporting data quality governance and delivery outcomes consulting professional supporting data quality governance and delivery outcomes supports complex programmes with a focus on quality pace and collaboration,,[],[],0.0,0.019194,0.019194,0.0,0.0,0.0,4.67,low
55728776,SK001,Data Analysis,Analytics,experienced consultant with a background in data risk and transformation delivery comfortable translating business needs into clear analysis and execution plans experienced consultant with a background in data risk and transformation delivery,,[],[],0.0,0.032328,0.032328,0.0,0.0,0.0,0.0,low
55728776,SK002,Data Governance,Governance,experienced consultant with a background in data risk and transformation delivery comfortable translating business needs into clear analysis and execution plans experienced consultant with a background in data risk and transformation delivery,,[],[],0.0,0.014755,0.014755,0.0,0.0,0.0,0.0,low
55728776,SK003,ETL Design,Data Engineering,experienced consultant with a background in data risk and transformation delivery comfortable translating business needs into clear analysis and execution plans experienced consultant with a background in data risk and transformation delivery,,[],[],0.0,0.008843,0.008843,0.0,0.0,0.0,0.0,low
55728776,SK004,Power BI,Analytics,experienced consultant with a background in data risk and transformation delivery comfortable translating business needs into clear analysis and execution plans experienced consultant with a background in data risk and transformation delivery,,[],[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
55728776,SK005,Programme Delivery,Delivery,experienced consultant with a background in data risk and transformation delivery comfortable translating business needs into clear analysis and execution plans experienced consultant with a background in data risk and transformation delivery,,[],[],0.0,0.020697,0.020697,0.0,0.0,0.0,0.0,low
55728776,SK006,Python,Engineering,experienced consultant with a background in data risk and transformation delivery comfortable translating business needs into clear analysis and execution plans experienced consultant with a background in data risk and transformation delivery,,[],[],0.0,0.019488,0.019488,0.0,0.0,0.0,0.0,low
55728776,SK007,Regulatory Reporting,Compliance,experienced consultant with a background in data risk and transformation delivery comfortable translating business needs into clear analysis and execution plans experienced consultant with a background in data risk and transformation delivery,,[],[],0.0,0.008942,0.008942,0.0,0.0,0.0,0.0,low
55728776,SK008,Risk Controls,Risk,experienced consultant with a background in data risk and transformation delivery comfortable translating business needs into clear analysis and execution plans experienced consultant with a background in data risk and transformation delivery,,[],[],0.0,0.026369,0.026369,0.0,0.0,0.0,0.0,low
55728776,SK009,SQL,Data Engineering,experienced consultant with a background in data risk and transformation delivery comfortable translating business needs into clear analysis and execution plans experienced consultant with a background in data risk and transformation delivery,,[],[],0.0,0.017741,0.017741,0.0,0.0,0.0,0.0,low
55728776,SK010,Stakeholder Management,Delivery,experienced consultant with a background in data risk and transformation delivery comfortable translating business needs into clear analysis and execution plans experienced consultant with a background in data risk and transformation delivery,,[],[],0.0,0.019621,0.019621,0.0,0.0,0.0,0.0,low
2010496,SK001,Data Analysis,Analytics,consulting professional supporting data quality governance and delivery outcomes brings a practical approach to structured problem solving and cross functional delivery consulting professional supporting data quality governance and delivery outcomes brings a practical approach to structured problem solving and cross functional delivery,,[],[],0.0,0.00654,0.00654,0.0,0.0,0.0,4.39,low
2010496,SK002,Data Governance,Governance,consulting professional supporting data quality governance and delivery outcomes brings a practical approach to structured problem solving and cross functional delivery consulting professional supporting data quality governance and delivery outcomes brings a practical approach to structured problem solving and cross functional delivery,alias,"[""data quality""]","[""consulting professional supporting data quality governance and delivery outcomes brings a practical approach to structured problem solving and cross functional delivery consulting professional supporting data quality governance and delivery outcomes brings a practical approach to structured problem solving and cross functional delivery""]",0.92,0.084937,0.084937,0.0,0.335456,33.55,4.39,medium
2010496,SK003,ETL Design,Data Engineering,consulting professional supporting data quality governance and delivery outcomes brings a practical approach to structured problem solving and cross functional delivery consulting professional supporting data quality governance and delivery outcomes brings a practical approach to structured problem solving and cross functional delivery,,[],[],0.0,0.006754,0.006754,0.0,0.0,0.0,4.39,low
2010496,SK004,Power BI,Analytics,consulting professional supporting data quality governance and delivery outcomes brings a practical approach to structured problem solving and cross functional delivery consulting professional supporting data quality governance and delivery outcomes brings a practical approach to structured problem solving and cross functional delivery,,[],[],0.0,0.0,0.0,0.0,0.0,0.0,4.39,low
2010496,SK005,Programme Delivery,Delivery,consulting professional supporting data quality governance and delivery outcomes brings a practical approach to structured problem solving and cross functional delivery consulting professional supporting data quality governance and delivery outcomes brings a practical approach to structured problem solving and cross functional delivery,,[],[],0.0,0.038196,0.038196,0.0,0.0,0.0,4.39,low
2010496,SK006,Python,Engineering,consulting professional supporting data quality governance and delivery outcomes brings a practical approach to structured problem solving and cross functional delivery consulting professional supporting data quality governance and delivery outcomes brings a practical approach to structured problem solving and cross functional delivery,,[],[],0.0,0.070891,0.070891,0.0,0.0,0.0,4.39,low
2010496,SK007,Regulatory Reporting,Compliance,consulting professional supporting data quality governance and delivery outcomes brings a practical approach to structured problem solving and cross functional delivery consulting professional supporting data quality governance and delivery outcomes brings a practical approach to structured problem solving and cross functional delivery,graph,[],[],0.0,0.00683,0.00683,0.053673,0.053673,5.37,4.39,low
2010496,SK008,Risk Controls,Risk,consulting professional supporting data quality governance and delivery outcomes brings a practical approach to structured problem solving and cross functional delivery consulting professional supporting data quality governance and delivery outcomes brings a practical approach to structured problem solving and cross functional delivery,graph,[],[],0.0,0.0,0.0,0.050318,0.050318,5.03,4.39,low
2010496,SK009,SQL,Data Engineering,consulting professional supporting data quality governance and delivery outcomes brings a practical approach to structured problem solving and cross functional delivery consulting professional supporting data quality governance and delivery outcomes brings a practical approach to structured problem solving and cross functional delivery,,[],[],0.0,0.006593,0.006593,0.0,0.0,0.0,4.39,low
2010496,SK010,Stakeholder Management,Delivery,consulting professional supporting data quality governance and delivery outcomes brings a practical approach to structured problem solving and cross functional delivery consulting professional supporting data quality governance and delivery outcomes brings a practical approach to structured problem solving and cross functional delivery,,[],[],0.0,0.120544,0.120544,0.0,0.0,0.0,4.39,low
779094,SK001,Data Analysis,Analytics,business focused analyst with experience across reporting controls and stakeholder engagement supports complex programmes with a focus on quality pace and collaboration business focused analyst with experience across reporting controls and stakeholder engagement supports complex programmes with a focus on quality pace and collaboration,,[],[],0.0,0.019597,0.019597,0.0,0.0,0.0,2.73,low
779094,SK002,Data Governance,Governance,business focused analyst with experience across reporting controls and stakeholder engagement supports complex programmes with a focus on quality pace and collaboration business focused analyst with experience across reporting controls and stakeholder engagement supports complex programmes with a focus on quality pace and collaboration,,[],[],0.0,0.045526,0.045526,0.0,0.0,0.0,2.73,low
779094,SK003,ETL Design,Data Engineering,business focused analyst with experience across reporting controls and stakeholder engagement supports complex programmes with a focus on quality pace and collaboration business focused analyst with experience across reporting controls and stakeholder engagement supports complex programmes with a focus on quality pace and collaboration,,[],[],0.0,0.0,0.0,0.0,0.0,0.0,2.73,low
779094,SK004,Power BI,Analytics,business focused analyst with experience across reporting controls and stakeholder engagement supports complex programmes with a focus on quality pace and collaboration business focused analyst with experience across reporting controls and stakeholder engagement supports complex programmes with a focus on quality pace and collaboration,,[],[],0.0,0.0,0.0,0.0,0.0,0.0,2.73,low
779094,SK005,Programme Delivery,Delivery,business focused analyst with experience across reporting controls and stakeholder engagement supports complex programmes with a focus on quality pace and collaboration business focused analyst with experience across reporting controls and stakeholder engagement supports complex programmes with a focus on quality pace and collaboration,,[],[],0.0,0.016379,0.016379,0.0,0.0,0.0,2.73,low
779094,SK006,Python,Engineering,business focused analyst with experience across reporting controls and stakeholder engagement supports complex programmes with a focus on quality pace and collaboration business focused analyst with experience across reporting controls and stakeholder engagement supports complex programmes with a focus on quality pace and collaboration,,[],[],0.0,0.010894,0.010894,0.0,0.0,0.0,2.73,low
779094,SK007,Regulatory Reporting,Compliance,business focused analyst with experience across reporting controls and stakeholder engagement supports complex programmes with a focus on quality pace and collaboration business focused analyst with experience across reporting controls and stakeholder engagement supports complex programmes with a focus on quality pace and collaboration,,[],[],0.0,0.033358,0.033358,0.0,0.0,0.0,2.73,low
779094,SK008,Risk Controls,Risk,business focused analyst with experience across reporting controls and stakeholder engagement supports complex programmes with a focus on quality pace and collaboration business focused analyst with experience across reporting controls and stakeholder engagement supports complex programmes with a focus on quality pace and collaboration,,[],[],0.0,0.016112,0.016112,0.0,0.0,0.0,2.73,low
779094,SK009,SQL,Data Engineering,business focused analyst with experience across reporting controls and stakeholder engagement supports complex programmes with a focus on quality pace and collaboration business focused analyst with experience across reporting controls and stakeholder engagement supports complex programmes with a focus on quality pace and collaboration,,[],[],0.0,0.009919,0.009919,0.0,0.0,0.0,2.73,low
779094,SK010,Stakeholder Management,Delivery,business focused analyst with experience across reporting controls and stakeholder engagement supports complex programmes with a focus on quality pace and collaboration business focused analyst with experience across reporting controls and stakeholder engagement supports complex programmes with a focus on quality pace and collaboration,alias,"[""stakeholder engagement""]","[""business focused analyst with experience across reporting controls and stakeholder engagement supports complex programmes with a focus on quality pace and collaboration business focused analyst with experience across reporting controls and stakeholder engagement supports complex programmes with a focus on quality pace and collaboration""]",0.91,0.0,0.0,0.0,0.273,27.3,2.73,medium
98117,SK001,Data Analysis,Analytics,comfortable translating business needs into clear analysis and execution plans business focused analyst with experience across reporting controls and stakeholder engagement comfortable translating business needs into clear analysis and execution plans business focused analyst with experience across reporting controls and stakeholder engagement,,[],[],0.0,0.038466,0.038466,0.0,0.0,0.0,2.73,low
98117,SK002,Data Governance,Governance,comfortable translating business needs into clear analysis and execution plans business focused analyst with experience across reporting controls and stakeholder engagement comfortable translating business needs into clear analysis and execution plans business focused analyst with experience across reporting controls and stakeholder engagement,,[],[],0.0,0.024578,0.024578,0.0,0.0,0.0,2.73,low
98117,SK003,ETL Design,Data Engineering,comfortable translating business needs into clear analysis and execution plans business focused analyst with experience across reporting controls and stakeholder engagement comfortable translating business needs into clear analysis and execution plans business focused analyst with experience across reporting controls and stakeholder engagement,,[],[],0.0,0.0,0.0,0.0,0.0,0.0,2.73,low
98117,SK004,Power BI,Analytics,comfortable translating business needs into clear analysis and execution plans business focused analyst with experience across reporting controls and stakeholder engagement comfortable translating business needs into clear analysis and execution plans business focused analyst with experience across reporting controls and stakeholder engagement,,[],[],0.0,0.0,0.0,0.0,0.0,0.0,2.73,low
98117,SK005,Programme Delivery,Delivery,comfortable translating business needs into clear analysis and execution plans business focused analyst with experience across reporting controls and stakeholder engagement comfortable translating business needs into clear analysis and execution plans business focused analyst with experience across reporting controls and stakeholder engagement,,[],[],0.0,0.0,0.0,0.0,0.0,0.0,2.73,low
98117,SK006,Python,Engineering,comfortable translating business needs into clear analysis and execution plans business focused analyst with experience across reporting controls and stakeholder engagement comfortable translating business needs into clear analysis and execution plans business focused analyst with experience across reporting controls and stakeholder engagement,,[],[],0.0,0.023499,0.023499,0.0,0.0,0.0,2.73,low
98117,SK007,Regulatory Reporting,Compliance,comfortable translating business needs into clear analysis and execution plans business focused analyst with experience across reporting controls and stakeholder engagement comfortable translating business needs into clear analysis and execution plans business focused analyst with experience across reporting controls and stakeholder engagement,,[],[],0.0,0.016861,0.016861,0.0,0.0,0.0,2.73,low
98117,SK008,Risk Controls,Risk,comfortable translating business needs into clear analysis and execution plans business focused analyst with experience across reporting controls and stakeholder engagement comfortable translating business needs into clear analysis and execution plans business focused analyst with experience across reporting controls and stakeholder engagement,,[],[],0.0,0.015575,0.015575,0.0,0.0,0.0,2.73,low
98117,SK009,SQL,Data Engineering,comfortable translating business needs into clear analysis and execution plans business focused analyst with experience across reporting controls and stakeholder engagement comfortable translating business needs into clear analysis and execution plans business focused analyst with experience across reporting controls and stakeholder engagement,,[],[],0.0,0.02139,0.02139,0.0,0.0,0.0,2.73,low
98117,SK010,Stakeholder Management,Delivery,comfortable translating business needs into clear analysis and execution plans business focused analyst with experience across reporting controls and stakeholder engagement comfortable translating business needs into clear analysis and execution plans business focused analyst with experience across reporting controls and stakeholder engagement,alias,"[""stakeholder engagement""]","[""comfortable translating business needs into clear analysis and execution plans business focused analyst with experience across reporting controls and stakeholder engagement comfortable translating business needs into clear analysis and execution plans business focused analyst with experience across reporting controls and stakeholder engagement""]",0.91,0.0,0.0,0.0,0.273,27.3,2.73,medium
1043037,SK001,Data Analysis,Analytics,consulting professional supporting data quality governance and delivery outcomes consulting professional supporting data quality governance and delivery outcomes comfortable translating business needs into clear analysis and execution plans,,[],[],0.0,0.031124,0.031124,0.0,0.0,0.0,4.6,low
1043037,SK002,Data Governance,Governance,consulting professional supporting data quality governance and delivery outcomes consulting professional supporting data quality governance and delivery outcomes comfortable translating business needs into clear analysis and execution plans,alias,"[""data quality""]","[""consulting professional supporting data quality governance and delivery outcomes consulting professional supporting data quality governance and delivery outcomes comfortable translating business needs into clear analysis and execution plans""]",0.92,0.107062,0.107062,0.0,0.350943,35.09,4.6,medium
1043037,SK003,ETL Design,Data Engineering,consulting professional supporting data quality governance and delivery outcomes consulting professional supporting data quality governance and delivery outcomes comfortable translating business needs into clear analysis and execution plans,,[],[],0.0,0.008514,0.008514,0.0,0.0,0.0,4.6,low
1043037,SK004,Power BI,Analytics,consulting professional supporting data quality governance and delivery outcomes consulting professional supporting data quality governance and delivery outcomes comfortable translating business needs into clear analysis and execution plans,,[],[],0.0,0.0,0.0,0.0,0.0,0.0,4.6,low
1043037,SK005,Programme Delivery,Delivery,consulting professional supporting data quality governance and delivery outcomes consulting professional supporting data quality governance and delivery outcomes comfortable translating business needs into clear analysis and execution plans,,[],[],0.0,0.039965,0.039965,0.0,0.0,0.0,4.6,low
1043037,SK006,Python,Engineering,consulting professional supporting data quality governance and delivery outcomes consulting professional supporting data quality governance and delivery outcomes comfortable translating business needs into clear analysis and execution plans,,[],[],0.0,0.018762,0.018762,0.0,0.0,0.0,4.6,low
1043037,SK007,Regulatory Reporting,Compliance,consulting professional supporting data quality governance and delivery outcomes consulting professional supporting data quality governance and delivery outcomes comfortable translating business needs into clear analysis and execution plans,graph,[],[],0.0,0.008609,0.008609,0.056151,0.056151,5.62,4.6,low
1043037,SK008,Risk Controls,Risk,consulting professional supporting data quality governance and delivery outcomes consulting professional supporting data quality governance and delivery outcomes comfortable translating business needs into clear analysis and execution plans,graph,[],[],0.0,0.0,0.0,0.052642,0.052642,5.26,4.6,low
1043037,SK009,SQL,Data Engineering,consulting professional supporting data quality governance and delivery outcomes consulting professional supporting data quality governance and delivery outcomes comfortable translating business needs into clear analysis and execution plans,,[],[],0.0,0.01708,0.01708,0.0,0.0,0.0,4.6,low
1043037,SK010,Stakeholder Management,Delivery,consulting professional supporting data quality governance and delivery outcomes consulting professional supporting data quality governance and delivery outcomes comfortable translating business needs into clear analysis and execution plans,,[],[],0.0,0.01889,0.01889,0.0,0.0,0.0,4.6,low
626690,SK001,Data Analysis,Analytics,business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery brings a practical approach to structured problem solving and cross functional delivery,,[],[],0.0,0.018873,0.018873,0.0,0.0,0.0,3.53,low
626690,SK002,Data Governance,Governance,business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery brings a practical approach to structured problem solving and cross functional delivery,,[],[],0.0,0.024486,0.024486,0.0,0.0,0.0,3.53,low
626690,SK003,ETL Design,Data Engineering,business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery brings a practical approach to structured problem solving and cross functional delivery,,[],[],0.0,0.0,0.0,0.0,0.0,0.0,3.53,low
626690,SK004,Power BI,Analytics,business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery brings a practical approach to structured problem solving and cross functional delivery,,[],[],0.0,0.0,0.0,0.0,0.0,0.0,3.53,low
626690,SK005,Programme Delivery,Delivery,business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery brings a practical approach to structured problem solving and cross functional delivery,,[],[],0.0,0.015774,0.015774,0.0,0.0,0.0,3.53,low
626690,SK006,Python,Engineering,business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery brings a practical approach to structured problem solving and cross functional delivery,,[],[],0.0,0.074093,0.074093,0.0,0.0,0.0,3.53,low
626690,SK007,Regulatory Reporting,Compliance,business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery brings a practical approach to structured problem solving and cross functional delivery,,[],[],0.0,0.016798,0.016798,0.0,0.0,0.0,3.53,low
626690,SK008,Risk Controls,Risk,business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery brings a practical approach to structured problem solving and cross functional delivery,,[],[],0.0,0.015517,0.015517,0.0,0.0,0.0,3.53,low
626690,SK009,SQL,Data Engineering,business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery brings a practical approach to structured problem solving and cross functional delivery,,[],[],0.0,0.009553,0.009553,0.0,0.0,0.0,3.53,low
626690,SK010,Stakeholder Management,Delivery,business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery brings a practical approach to structured problem solving and cross functional delivery,alias,"[""stakeholder engagement""]","[""business focused analyst with experience across reporting controls and stakeholder engagement business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery brings a practical approach to structured problem solving and cross functional delivery""]",0.91,0.114032,0.114032,0.0,0.352822,35.28,3.53,medium
66881,SK001,Data Analysis,Analytics,business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery,,[],[],0.0,0.018683,0.018683,0.0,0.0,0.0,3.52,low
66881,SK002,Data Governance,Governance,business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery,,[],[],0.0,0.024239,0.024239,0.0,0.0,0.0,3.52,low
66881,SK003,ETL Design,Data Engineering,business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery,,[],[],0.0,0.0,0.0,0.0,0.0,0.0,3.52,low
66881,SK004,Power BI,Analytics,business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery,,[],[],0.0,0.0,0.0,0.0,0.0,0.0,3.52,low
66881,SK005,Programme Delivery,Delivery,business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery,,[],[],0.0,0.015614,0.015614,0.0,0.0,0.0,3.52,low
66881,SK006,Python,Engineering,business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery,,[],[],0.0,0.073345,0.073345,0.0,0.0,0.0,3.52,low
66881,SK007,Regulatory Reporting,Compliance,business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery,,[],[],0.0,0.016628,0.016628,0.0,0.0,0.0,3.52,low
66881,SK008,Risk Controls,Risk,business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery business focused analyst with experience across reporting controls and stakeholder engagement brings a practical approach to structured problem solving and cross functional delivery,,[],[],0.0,0.01536,0.01536,0.0,0.0,0.0,3.52,low
